,Sequence,Comp,BID,rg_mean,rg_var,asph_mean,asph_var,acyl_mean,acyl_var,anis_mean,anis_var
0,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111100011100000000001111111100000000000000000000000000000000000000000000010001100000000000000000000000000000000000000000000000000000000000000000000000000000000111111111100000000000000000000000000000000000000011000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000001
",0.1,0.8,16.166546315,6.812753518899323,148.27501267083332,4833.582020910648,64.32059252208333,744.9361166977183,0.33054838341666665,0.007616399342575342
1,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000011100000000000000000000000000001000000000000000100000000000000000001100000000000000000000100000000000010000000000000011100000010100000000000000000000001100000000000001000000111000000000000000000001111100000000000000000000000000001001100000010100001011000100010000001100000000000000000110000000000
",0.1,0.4,13.612772560000002,1.3962873534945714,96.15746523833333,656.1014349723577,43.66000145583333,93.38436301739604,0.310702645375,0.0023133562454890804
2,"0000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000011100000000000000000000000000000000000000000000000000000000000000000001111000000000000000000000000000000000000000000000011000000000000000000000000000000000000000000000000000000111111111000000000000000000000000000000000000000010111111111111111000000000000000000011100000000000000000000000000000000000000000001
",0.1,0.8,14.0836698575,2.8443937362897826,100.20384012375,1352.6218232479118,45.01339573333333,238.05477148715113,0.28216230866666664,0.004743108582669138
3,"0000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000000000001111111011111111100000000000000000000000000000000000000000000001110000000000000000000000000000000000000000000011100000000000000000111100000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000111100000000000000000000000000000111111
",0.1,0.8,14.926112945,6.250909375029371,121.78083215,3008.730794045561,52.927167642916665,474.6951530924569,0.3064924932083333,0.009702760579515064
4,"0000000000000000000000000000000000000000000000000000000000011100000000000000011000000000000000000000000001111111100000000000000000000000000000000000111100111101111000000000000000000000000000001111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000001111
",0.1,0.8,14.959564927499999,9.216134003436217,121.53057968166667,6972.810959076991,53.54662683208333,918.9386771293422,0.27810626912499997,0.01674040426732371
5,"0000000000000000000000000000000000000000000000000000000011000000000111000000000000010000000000000000000000000000000000000000000001111111100000000000011111000000000000000001111100000000000000000000000000000000000000000000011111111000000000001111111111111000000000000000000000110000000000000000000000000000000011110000000000000000111100000000000011000000000000000000000000000000000000000000000000000111
",0.15,0.8,13.805873932499999,5.112490977122849,108.74373891625,2545.58640418071,46.85588000125,391.61946645402975,0.3316188279166667,0.010177454842108767
6,"0000000000000000000000000000000000000000000000000011111110000000000000000000000000000000000000000000000000000000000000111100000000000000000110001111000000000000000000000000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000001111111000111100000000000000011111111110000000000111100000001111110000001110000000000111100000000000000000000000000000001
",0.15,0.8,12.877413799625002,8.938124224501292,87.2308661725,5255.608093699827,39.277413036666665,778.886385715292,0.247304379875,0.021032219313240112
7,"0000000000000000000000000000000000000000000000001110000000000111110000000000000000000000000000000000011111111111110000000000000000000000100000000000001110000000000111100000000111000000000000000000000000000000000000000000000000011111111111110000000000000011110000000000000111100000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110001
",0.15,0.8,12.633439913333333,3.8777577992984793,77.12094447208334,2274.146609424254,35.28218774291667,270.69043927577104,0.24593312987500002,0.012093033371607725
8,"0000000000000000000000000000000000000000000001000000000000000000110010000000000100000000000100000000000000100101101110000001000000000000000000000000000001000000000010000000000011000000000011000000000000101000000000011000100000100000010000000000000100001000000000000000000000000000000000100000001001000000000001000000000000000000000010000011000000000000000000001010000000000000000001000000100000000000
",0.1,0.2,12.947785779999998,2.6945785568719884,83.76118502041666,1253.9752785575142,37.80834505208333,180.26175807162852,0.27635932879166664,0.007354168747018962
9,"0000000000000000000000000000000000000000000011111000000000010000000000000000000001100000000000000000000011100000010000000000000000000000000000001110000011000011000000000000100000011000111100000000000010000001110001100001100000000000000100000000000000000001100000000000110000111000000000000000000000000000000000000000000011000000000000000011110000000000000000110000000000000000101100000000000001111111
",0.15,0.6,12.435741343250001,5.294158371889794,82.46328209458333,1913.8348545784718,37.05040068791667,339.95763711167444,0.291111045125,0.009715963794896894
10,"0000000000000000000000000000000000000001000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000001110000000000000000111000000010000000000001000000000000000000000000111000000000110000000000000000000000000111110000000000000000000100000000000000000000000011110000000000000000000000110111111000000000010110011
",0.1,0.6,16.056082049166665,6.83111772833967,161.39257815916667,4631.035715167097,67.55487443666667,654.6684126606715,0.38900327325,0.015180578314717785
11,"0000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000111100000000000000000000000000000000000000000000001111111100000000000000000000000001111000000111000000000010000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111100000000000111111111111
",0.1,0.8,16.979231541666667,7.879004099196531,170.54963812041666,4702.763013173057,73.3924787475,728.7368228154518,0.35505849833333336,0.008375042234389332
12,"0000000000000000000000000000000000010000000000000000000000000000000000100000000001000000001110000111111000000001110000000000000000000000000000011000001000000000000000000000001110000000000000000011000000000000000000000000000001000000001110000000000000000000000000000000000111010000000000000000000000111100001110000000001001000000000000011111000010000000000000000000000000001110000000111000011011110011
",0.15,0.6,11.617775568916665,1.8989283772507932,65.87071577708333,727.9109813734818,29.818172951666668,95.68778837747692,0.26751782941666663,0.009375218692183784
13,"0000000000000000000000000000000000011001011000000000000000000000000000000000000000000000001111000000000000000000000000000000000000000000000000010110000000000110000100000100000000000000000000000000100000001000000000000000011000110000000100000001000000001100000000000000000000010000000001110000000000000000000000000000000000000000000001110000000000000011000000000000000000000010011000000001000000000100
",0.1,0.4,12.362841912208333,3.494286703254305,76.02543701625,1595.2931811216374,33.75851392208333,246.79485670735608,0.261185832375,0.010564534542737373
14,"0000000000000000000000000000000001110000111111111000000000011111001111111000011000011111000000001111110000000000000000000000000000011111100000000011100011111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000001100000000000011111111110000000111000000000000000000000000000000110000000000000000000000000000000000000000000000000000000001111000000001
",0.2,0.8,15.329791214125,12.292104902311506,166.07539980708333,8570.083885386714,62.72913212,960.6941934198161,0.4294709284166667,0.03385178683177343
15,"0000000000000000000000000000000010000001000000000000000000100001001000000000000000001100011000000000000000011000000010000000000010000000000001100000110000011111000011111000100000001000000000000000100000000000001000001100000010000001000100000000000000000000000001000000111010010000000000000000000100000000100110111100001000101111000000000000000011000000000000000000000100000000000000000010000000000000
",0.15,0.4,13.00934084875,3.0024624798530026,93.41327992666668,1464.5461592671013,40.926402885,217.15031976658128,0.3278738491666667,0.008368079950595322
16,"0000000000000000000000000000000010010000000001000000000000000000000001100010011000000010000000000000000000100000000001000000010000000000001000000000000000000000000000111000000000101000000000010000100000001000101000000000010001100001000000000000000000100000000000000000000000000000000000000000001100000000000000100000000000001000000011100000000000000000000000010001000000000010000000000100001000000000
",0.1,0.2,13.007143393416667,3.8470040983024036,92.44435826708333,1972.270559877186,40.259249204999996,265.25124547642275,0.310536408125,0.014168923415973336
17,"0000000000000000000000000000001111111000000000000000000000000110000001001000111000000000001100000100000000000000000011000001000000000000000100000000110000010000000000000000000010100001000000000000000000011000000000000000000000001000000000000000000000000000011000000000000000000000000000000000000000000000000000000010000000000000000000010000000000011000000000000000000000000000100000000000000100000110
",0.1,0.4,13.541903345416666,3.9960493006271345,103.86720073916666,1782.4523520997097,44.113295365,251.24961407947367,0.33452460670833334,0.009509499555898675
18,"0000000000000000000000000000011111000000000000000000001110110000110001000000000000000000000001101000100000000100000000000000000000000000000000000000100000001010010000000000000000000000000000000000000000000000000000000000010000000000000000000000110000100001000000000000011000000001101100000000000000000000000000000000000000000000000000000000000110000000000000000000000000100000000000000011000000000110
",0.1,0.4,15.330106007083332,7.310662706957478,150.29296520041666,5029.733949651565,60.31230662041667,670.3653468249641,0.3973568462916666,0.015673617341160996
19,"0000000000000000000000000000111110000000000000000000001111011111110000000100011111111000000001111101100000000000011000000011111000001111100000000000000000001111101111111000001111110000000000111000000000001100000000000000000000000000110000000000000000111111111111111001000000000000000000011100000000000000000000000001111111000011111111000000000000111111110000000000011111000000000000000000000000111001
",0.3,0.8,9.886224699625,2.7569554971282253,48.9139371775,1032.2819169168981,22.000273014875003,156.61127076199594,0.263305661375,0.014260578997812506
20,"0000000000000000000000000001111111100001111111110000000000000000111100000111000000000000000000001111111110001111000001100000000000000000000000000000000000001110000000011100000000000000000000000000011110000000000000000011111111000000000000000000000000000001111111100000000011100000000110000111110000000000000000111100000000000000111100000000000001111110010000000000000000000011100000000000000001111111
",0.25,0.8,10.724962709000001,4.46679648193888,56.67515719833333,1698.0182269024963,26.037269606250003,256.5380173958319,0.24615517429166667,0.011694418593396413
21,"0000000000000000000000000100000000000000000000000000001000100000001100000000000000000000000000001100000000000000001000000000000010000000000001000000000110000000010000000001000000000010000000000010000000100000100000000010000000000010000000000000000000010000000000000000001010010000000001000000000000000000000100000000000100010011110110100001100000000000000000000000010000100000000000000100000000000000
",0.1,0.2,12.787550826666667,1.431370603125931,83.30203048874999,790.8125279618225,37.51664437083333,107.74934791576199,0.29465162595833333,0.006855658781334691
22,"0000000000000000000000000111111000000011111111110000000000111100000000000000000000000000000000000000000000000001110000000000000111111110000000011100000000000000000111111111111100000000000000000000000000000000000000000000000000000000000100000000001101000010000000000000000000001100000000000000000000001110000111100011100000000000000000011111111111111100000000000000000000000000000000000000000000000001
",0.2,0.8,12.385136011458334,4.13792133576265,82.98364701666667,1763.1311385748454,35.4717412325,259.82714087428405,0.299744333875,0.014265397570814558
23,"0000000000000000000000011000000000000000000000000000011111000000000000000000000000000001111100000000011111111000000000000000000000000000111110000011111000001000000000000000000000000000111111111111111100000000000000111110000100000000000000000001000000000000000111100000000000000000000000000011111100000000000000000011111100000000000000000000011100000000000000000000000110000000000000000000000000011111
",0.2,0.8,11.244109197208333,2.353460505421528,69.60618711666667,769.5628990272631,29.269180635374997,121.80847392169693,0.3254810987916667,0.01013763226836155
24,"0000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000111100000000000010000000000001110111000000000000000000000000000000000000000000000000000011100000000000000000000000000000000000000000001000000001110000000000000000000110000000000000000000000000000000011111110000000000000000100000000000000010000000000111001000000000111100001
",0.1,0.6,14.253700154999999,8.152126992573184,113.62063384833334,4217.409171999294,49.96468646666667,651.4810386242824,0.30871373904166666,0.010831269116324803
25,"0000000000000000000000100001100001110010000000001000011000001100110000000000000000000010010011000000000100000011001100000000000000000001100000000000000000000000000000111001000001000000000000000000100010000000000000000000000000000000000000000000000000000100000010001000110000011110011111010000000000110010000001010000000000001100100000000000000000001000000000000001110000100000000000000000000000000000
",0.15,0.4,13.461128023333332,6.7709651259260015,108.85501631833334,3789.948959803353,45.65141244666666,511.0998348617554,0.34670970995833333,0.016710282784261704
26,"0000000000000000000001000000000000010001000000100010001000000000100000000001000000000000000000000001100011000000000000000011000010010000000010000000000000100000000000000000001000000010000100000001101100000000000000111000000000000000000000001100000000000000000000000000000000000000000000000010000000000000000000000000000010101000001000000000000000000000000000100000000000101000100000000000000000010000
",0.1,0.2,13.453601007000001,5.5677627623665,98.5002316825,2712.91349385367,44.056452795000006,407.78847255220296,0.30361173812500003,0.01170655789682296
27,"0000000000000000000001000000000001111000000000000000000000000000000000001001110000000011111100000000000000000010000010000111110000000000000111111100000000000000000000000000001111000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111110000000001111111111111110000110000000000011110000000000000000000000001111111000000000000000000001111111110000000000000000000000111
",0.2,0.8,13.160166975041667,13.053982339131812,112.52536024041666,7578.9268601469985,46.82078188291666,1041.6782793516372,0.3381291555833333,0.03541576744800262
28,"0000000000000000000001001100000100000000000000000000000000000000000000000000000000000000000000000000000000111000000000000000000000000000011011111000000000000000000000000000000000000011111000000001101000000110000000000000000000000000000000000000000000000000110000000000000000000000010000000011111010000000000000000000000000000111000000000000000000000000000000000000001100000000000000000000000000000011
",0.1,0.6,16.0839209425,6.326607325304906,149.3568953425,3368.118675893406,65.41636101833333,573.5143504338007,0.35167357204166666,0.006249519609254155
29,"0000000000000000000001010000000000000111101000000000111111000110000000000000000000000000000000000010000011100001111000000000000000000001100000000000100001000000001111011010001100000000000000000001000000000110111111111001001111111000001111000000100000000000000000000000000000000000000000000000000001001110000000001111000000000000011100000000010000000000100000111000000000000000000010000000000000010001
",0.2,0.6,11.265678114958334,4.177228380403418,64.3101288875,1377.5907178794364,29.048950605416668,236.34381761175055,0.26401204083333335,0.010080163164533444
30,"0000000000000000000011000000000000000000001110000000000000000000100111100000000100110000000000110000000000000000001100000000000000000000000000000000000010010000000000000000000100000000000000000000000001100000000000000000000111010000001100000000000000000000000000010001000001110100000000000001000000000000010100000000000000000000000000000000000000000001000000000000000110000000000000000000000000000000
",0.1,0.4,13.06650476875,2.5810739425205123,93.467375705,1340.3722574189328,39.89570412,182.09454690847897,0.32561144862499997,0.007582898426077246
31,"0000000000000000000100000000111000000000000000000010000000000000000000010000101000100000000010000000000000000000001100000111001000000000000000000000010000000000000000000000011000000000000000000000000100000000010000000000000000000000000110000000000000000001010000000000000000000000100000000000100000000011001000100100000000000000000000001000000000000000100000000000100001000010000000010001000010000000
",0.1,0.2,12.564600256624999,2.0629406252338898,78.73424172916667,744.1144852430226,36.1421241425,123.45446091912395,0.28332666270833334,0.0048330348405901955
32,"0000000000000000000110000000000000000000000000000000000000111000000000000010000000001111111111000111110000000001111111111100000000000000000000001111100000000000000000000000000000000000000001111100000000011110000000001110000000000000000000000000000000000000111100000000000000000011111111100000000000000000000000000000000000000000000110000010000000000001111110000111111110000000000000000000000000000001
",0.2,0.8,11.46444322675,2.761593802229895,69.81772236625,896.8325605397221,30.204597145416667,150.5065409485813,0.30340424545833333,0.007446361752038298
33,"0000000000000000000111010000010000011100000001100011000000000011100000000011010000000000000011111100011111100110010000000000000111110010011100000000001111100010000000011000000000000000000010001100000010111000000000011011100101110010001111001110000000000000011101000010000110000111100000000000111100001110011111000011111100000100000000110100110011100111000000000000100000011000000000100000000000000001
",0.3,0.6,9.610365213,1.986497679071136,45.47364250333334,824.6072669006062,20.758996437375,93.25213949038138,0.2594097143333333,0.018820040283404327
34,"0000000000000000100000000000000001111111000001111100000000000000000000000000000000000000000000000111111000001111111100000000000000000000000000000000000000000000000001111111101000000011100000000000000000000000000000000000000000000000000000111000000000000111111110000000111110000000111100000000000000000011111111001100001000000000000000000000000000000000000000000000000000110000000000000000000011111111
",0.2,0.8,13.165791793666665,10.102469957963068,101.65916221375,5478.137763345534,43.94912114416667,854.2841467901432,0.309606679125,0.02058449054445277
35,"0000000000000000110000000000000000000000000000000000000111111000000000000000000000000000000000000000000000000000000000000000000000111100000000000000000000000000000000011111000000000000111111000000000000000000000000111111100000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111110000000000000000000001
",0.1,0.8,13.819942092916667,3.396798182851468,100.15545135125001,1779.0056517443945,44.226457394166665,291.8763504551409,0.29662160758333334,0.007757233614153641
36,"0000000000000000110000000000000000000000000000000111000000000000000000000000000000000000000000001000000000000000011100000010000000000000000000000000001111000000000000000111000000000001100000011000000000000000111110000000000000000000000000000000000000000000000010001111000000000000000000000000001100001110000000000000000000000000000001000000000000000110000000000000000000000000000000000000000000000001
",0.1,0.6,13.095320772916667,4.007872826528274,98.73049359583332,2242.287773933996,41.363979656666665,303.02929218478477,0.34209376566666666,0.013648365727241863
37,"0000000000000000110000000000001000000000000000000000000110000000100000011000000000000110001010000100000000000000001001000000000000000110010000000000000100000000000000001000000010000000000000000010000000100000000010000000100001000000101110000010000110001101000000010110000000010000011000000000000000010000101000001001000010000100000001000000001000010100000010010000000000000000000000001000000010110010
",0.15,0.2,10.617749315208334,1.5396690122194208,51.48011799291667,601.1417766105607,24.13794627375,75.2541219696668,0.23846388804166666,0.00909199933376519
38,"0000000000000001000000001010000000110000000000000010000000010000000000100000010000000001000010011000001000011000000000000001011000000000000000001000000000000000000000001000000000001100000000001000000000010001000000000000000000000000000010000100000000000000000000000000001100001000000000000000000000000001100000000100000000010000000010000010000001000000000110000000000000000000000000000000000000000000
",0.1,0.2,14.182533388333333,5.2588726652653675,120.28332009041667,3264.456929685524,50.70757290666666,460.6973785340484,0.3601818900416667,0.013285991552176038
39,"0000000000000001000000011011001000100100000000000010000000011000000000000000000000000010000001010100101001010000000000100000010101001110000010000010010001111100000001010001010000000000000010000000000000001101000001010000000000000101010001000100000010100000000010000010100111110000010001000010000001010001010010000011010001000000101000000000000000000010000000001001000010000001000000001100000000000000
",0.2,0.2,9.762201726875,1.012682687953497,42.28215367,278.2165980691513,19.6101861275,37.96370845733439,0.230988930625,0.008200042856757047
40,"0000000000000001000010001000010000000000000011100011000000000000000000000011100111000000001000011101000001111000000000001100000000000000000000000000000000000000000000000000010000110000000000100000000000000000111000000000001000010000010001110000000000001100000000010000000000000000000000100000000011100000000110100110000000000000000000001100010010001000000000000000000000000100001000001000010000000000
",0.15,0.4,13.404838116958333,5.6539319822510565,106.82380429208332,3279.932697648944,45.422886221249996,443.17347060781043,0.35402579975000004,0.013775569504730936
41,"0000000000000001110000000110000000010000000000000010000000000000001000011000100011110011000000010100110000000100100000010000000000110000000000001000000100000110001000000111000000111000000010000000000000000010000000000101100000100000010000100011000000000000000110011011000011000011000000000110000000000010100000000000010110000011110000000100000010000000100000000001101110001110100000000000000000000000
",0.2,0.4,10.62340753,2.141945653252751,57.02594567208333,792.7746847593713,25.482909682916667,115.68446058355258,0.2789412157916667,0.012931093688421158
42,"0000000000000001111111111000000000000000000000011110000010011101001111111111111101110000000000000000000000000000000000110000000010000000000000000000000000000001100000100000000010000001111111111101110000000000000000000000000110000000000000000111000111110000011111111000000000111000000000000000000000000011110000000001111100000000000111100000000000000000000011111111111111111000000000111111111000000111
",0.3,0.8,9.945110665791667,2.7662357176087413,51.02093800541667,882.2311194829786,22.20440606570833,126.611331122729,0.27620400104166665,0.013702241419840834
43,"0000000000000010000000010000000110000000001000001100100010000000001000100000000000110000000000000000000000000111000000000000000000000000111000000000011100000000000000111111111111000000000101000000000000011000000000001000111110110011001111000000000000000000000000000000000111000000110000000000000110000000000000000011000000000111100000000000010000001111111100000000110000110000000000000100000000000001
",0.2,0.6,11.06805758975,3.6653627627072862,66.71864133458332,1337.5166480367789,29.361116581666664,189.53794268640792,0.30467653008333334,0.01536053852540888
44,"0000000000000100000000111000000000000001000111100000001101100100000000010000001100000000000111000000000000010000100010000000000000010000000111011000000000000000000001100100100001000010000000000011110100010000000000000000000010000000011010000000101000000000000000000000000000000000000000000001100000001000000100000000000000000000000001100000000000000000001100000000000000000010000000111100000000000000
",0.15,0.4,11.949217263291667,4.634791849202695,79.89037764166666,2340.7619115846937,34.6249107525,307.0351538146201,0.31461541666666665,0.017126479376444764
45,"0000000000000100000001100000001110100000000000000011000000001100000000000000000000001010000000000100001000011000000000000000000001001110110000000000000000100100000000000000000110001100000000000000000000000000010000000000110000000000000000000000000000000100000000000000000000000000000000000000000010000000000000000000000000000000011000000000000111100000000000000000000000000000000000000000000000000000
",0.1,0.4,13.103029234166668,3.8037511246747706,87.54483863374999,1727.4203453551213,39.741798439166665,269.86146951612517,0.281129792875,0.007253213093593186
46,"0000000000000110000011110000110001000010000000000000000011111101000000000000000000000000000000000000000000000000011100000100000010000000001000000000011000000000000000011000000000000000000000110000000011110000000000011000011100000011100011110000000000001001000001100110000111000000001111000000000000011100000000000111111000000000000000000101100001000000000000001111101000000000000000000000000000000111
",0.2,0.6,11.210254234166667,3.142594071583035,64.19813347833333,1091.2288281929127,29.118492157083335,168.79274257345952,0.27626954804166665,0.010251614483832012
47,"0000000000010000000011000111001000000000000000001000100100100000000000000001001000010010001001000000000000110000000000100000110100001101100000011001000100000000000000000100000000001000000000010000000100100001110000100010100000000000110000000000011010000010101000010001000001000100010010011000110001000001000000000000010001000001001100000101000000100000001000011000001000101000010000001000100000000100
",0.2,0.2,10.610702611333332,1.3451171049454251,53.966886126249996,437.9986726990964,24.68841814125,59.765912108349674,0.26172299775,0.007595113633004994
48,"0000000000010000100000000100000010101100100000110000000100000000000000000000001000000000001000000001011100000010011010010110010010000000010010010000000000001000000000001100000010000110001010000000000000000000100000000000000001100000000000000100000000110000000000000010000000000100000000000000000100001000000010010000000000000011010000000100000000000000000000000000010000000000010011000100010010000000
",0.15,0.2,10.8434280945,1.6103347958931642,54.4265992725,621.6582426755051,25.27104321375,77.9526047193035,0.24393931145833334,0.009933386647144575
49,"0000000000011000000000000000000000011000000000000000000000001000000101100000000000000000010000001100000001100000100000110010010000000000000000000000011000000000000000000000000000000001100000000110000000000000000000000000001100000110000000000000000000000011000000000011000000000000000000000001000000000000000001001100000000000000000000000000000000000000000000110000000000000000000000000000000000001100
",0.1,0.4,14.681884474041667,7.775529611592842,126.11411198458335,4644.406380516547,54.21722255291667,644.0454851941623,0.33827103754166665,0.011363921811992101
50,"0000000000100000000001110100001001000000000000000011000000000110000000000000100000010000010000100000000100000000000000100000111000000101100101001001000001000000000000000000000000010000000000000001000000000000000000001000000000100000001000000000100000011000100000000010000000000000010000000000001010000000100001000011110000001000100000100110001000100000000010010000000100010000001000000000000000000010
",0.15,0.2,11.363288845916665,4.9408829349160746,69.05957642666667,2371.1619299156237,30.181963935,332.10556434330056,0.27822709208333335,0.017418721483606753
51,"0000000000110111000011000000110000000101100000000000000000000000000000000000000000001000000000000000000000000010000001000000000000000000010000000001000000000110001100000100000000000100000000000000010100000000000001001011001100001000001000000000011110011000000000000000000000000000001000000000000110000000110001000000000000000110111000000100000000000000100000000000000000000011111100000000100000010000
",0.15,0.4,11.81890957675,3.3980983072325412,72.71519510374999,1189.5658802457092,32.4283691775,244.46155965574061,0.29664455083333335,0.006058157063783662
52,"0000000001000000000000000001111000000101110000101000010010100001101001010000000010001001110011000000000000100000010000000000000000000110000000010000000000000000000000000100000000000000000000000000000000100000100000000000010001000000011000000110010000000000100000001000000001100001110000001000000000000000010110010000110000000111110000000011110000110110000001111100000000110001010110000000000000100000
",0.2,0.4,11.832810527874999,6.069372375528578,84.05486238583333,2976.34550496753,35.9085855675,401.66500157421297,0.33865981195833333,0.025743861269434277
53,"0000000001000001010100000001100001000000000000000111000000000000000010101000100010011000000000000001000000100101000000111000010010000101001010000001000000000100000000000000011000000010000000000000000000000000000000000101010000000000000000000100000000000001000000000000001000000000000010000000000000010011000001000000000000100000000000110100110000000000000000000000100010001100000001000000100000011000
",0.15,0.2,12.445271606708333,2.914363169311678,87.69958287583334,1357.5280304813296,36.988361363749995,173.1662003884526,0.3384007790833334,0.010472329163510131
54,"0000000001100000010000000111001110011111001001111111010010010001110000010001100000100010101000110001000001010000111001100000011001101010000111010000000011000011111000011001110000001100000000100101110111100101111110011000000011100000000011111000000001100001000111000000111100001001001011100000000011110000001111111000000111100000010010000111011111111001110000000000000001000111111001111101100000111001
",0.4,0.6,8.397078797916667,0.9776572023077342,31.999846315833334,282.3045677236284,14.623917209250001,39.95440977363083,0.23386851225000002,0.011931141432686558
55,"0000000001110000111000000010000001010000000011010001101000000011100000000000000001100111000100000000001100000111000000110000111000000001000000011101000010010000000000000010010000000011011000000000000000110001000000011110010000000000100100000110000000101100011100001000001100001010101001001100000011000010000101001000000001100011000000000010011000110011100000001110000000000100000000000000001001000010
",0.25,0.4,9.665485873749999,1.4635853800916607,44.669125207916665,445.68716151669776,20.157564168416666,67.91069659148847,0.2578933395,0.00980619594893628
56,"0000000001111000000000011111110000111110000000000000000000000000000000000000000000000000000000000000000000000000000100111111111000011110000111000000111111111111110000000001000000000000000000000000000000010111111000000111000000000000000000000001000000000000000000000001111100010000000000000000000000000000001100000011101111111000000000000000000000111111111110000000000000011100000000000000000111111111
",0.25,0.8,12.984657531083334,4.531910943260482,101.18499366666667,1824.4011735998058,42.4199654475,257.5227301622186,0.36688939666666665,0.012403408843263545
57,"0000000010000000000000000000000000000000111111000000000000000000000010011100000001111110000000000000000011111111100000001000011111110000000110000011111111110011111101111110000000011110010000000000000000000000000000000000000000011111110000000011100000000000000000000000001111111100000000000000111111011100000001111111111100000000000011100111100000000000000000000000111100000001111100000000000000000111
",0.3,0.8,9.768369880833333,3.1622616546132902,48.91491189208333,1218.6596527648321,21.220102828416668,151.4627586034394,0.26218175341666666,0.019279294114049498
58,"0000000010000000010000000000010000000000100101100100010000000000000000000000010001001000000100000010000100001011000000000000010000001000100000001000011000100000000010010001001000000000001100110000000000100101000000010000000000000000000000000000010000000000001001100000000001001100110000011000000011100000000000010000000000000001000000000000000000001011000000000000000000010100000000000000000100000010
",0.15,0.2,11.449749074916667,1.8156711483593293,62.18144994875001,553.1590552977692,29.11309384875,79.17753137924532,0.259203343875,0.004739892441277502
59,"0000000011000011111011001111110000010001111111000011111001110000111111111000000000000011111111111000000000011000010000111111001111111111110001000000000100001110000000000000000000111000010000000111111000000011100000001111100011111111100110000000000000000011111000000000000000000111111100000000000000000111111111000000111100000000000000000000001111111100000000000000000000001101100001111111111111111001
",0.4,0.8,9.059281019624999,1.875834871762387,41.311569490416666,548.3016787128676,18.60486977475,78.15370344308556,0.276284266875,0.017466471581394753
60,"0000000011110000000000011000000000000000001110001100000000001100000000000000001000000000000001000000000000000000000000000000000001000000000000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000000000000000001110000000000000000000001111110000000000000000000000001100000000000000000001111000000110000000000000000000000000000000000000000000011110000000000000000000001
",0.1,0.6,13.773387103749998,8.062144125754577,114.38504773749999,5651.6436078374245,48.91057344125,759.3115835083953,0.3408933380416667,0.022406119991843026
61,"0000000100000100001001100000001001101110000101100100001010110001000001001010000010100000010010000100001000000110000000001001000000000000000000010010000110000111010010000100001100100100000000001000110010000010000011000100010001101001000000100100100000001010000001010100000000000001000000100001010001101000010100100001010000000010000101100000110000000001101010010000100000111000001000101010000010000000
",0.25,0.2,9.992629382541667,1.6732876546493152,50.26145320125,570.9033533309569,22.2286329575,65.12236350607864,0.278505176875,0.012446149644286185
62,"0000000101000111110000000001101000000000000001110000010100000000010000000001001101010011100000011000000110010100000111000100110110110000000001011000000010000000000000000000100110000000000000010100010000001011000000000001100000011101001100111110001000100001100000000000110000000000000000000000001001000010010001001001010000001000011110010011000000010001110000000000000111000011100010000100000000000000
",0.25,0.4,10.153120426833334,3.1082433523753124,50.9515383175,927.6641087779687,23.383519830625,158.01408354756217,0.2566172707916667,0.011786248507430184
63,"0000000101111001111110000000111110111101100000111110011000001110000000011000101000111110000000000000000000001100110000000111110011100000111110011111011000100011000100100100010011111111110011111000110000000001000011100000001100000000100000010110000100001000000011101111101110010000101111100000001001100010000101110001011101101100001110110010000111000000000100000000011101000001110001001000011100100011
",0.4,0.6,8.960797487208334,1.1054896519618391,41.0491244325,410.71162700168196,17.993495891625,44.611338336588354,0.291540335375,0.021385345395771884
64,"0000000110000000000000000000000000000000000000000000000000000000110000000000010000000000000000000000000000000000110000000001110000000010000000000000001001100000000000000000000000000000000000000100000000000011001000000000111000001100000111110110001000000000000000110000000000000000000000000010001111111100000000000000000000000000000000011110000000001111100000000000000001100000011000000000000000110111
",0.15,0.6,11.979338719458333,2.2252720206789602,75.07333697874999,1062.3441255325606,32.75955123125,134.54151751487794,0.29742824608333335,0.011489658439161122
